Identificador_Dirección,Número_de_Distrito,same_as_wikidata_Número_de_Distrito,Calle,same_as_wikidata_Calle,Tipo de Vía
750039560,8,https://wikidata.org/entity/Q270230,rue de Vienne,https://wikidata.org/entity/Q3451131,street
750118511,15,https://wikidata.org/entity/Q191066,rue de Villafranca,https://wikidata.org/entity/Q3451132,street
750034399,7,https://wikidata.org/entity/Q259463,rue de Villersexel,https://wikidata.org/entity/Q3451134,street
750074622,13,https://wikidata.org/entity/Q175129,rue de Vimoutiers,https://wikidata.org/entity/Q3451136,street
750044629,9,https://wikidata.org/entity/Q275118,rue de Vintimille,https://wikidata.org/entity/Q3451138,street
750118606,15,https://wikidata.org/entity/Q191066,rue de Viroflay,https://wikidata.org/entity/Q3451140,street
750118679,15,https://wikidata.org/entity/Q191066,rue de Vouillé,https://wikidata.org/entity/Q3451142,street
750065135,12,https://wikidata.org/entity/Q171689,rue de Wattignies,https://wikidata.org/entity/Q3451144,street
750078328,18,https://wikidata.org/entity/Q200126,rue Diard,https://wikidata.org/entity/Q3447675,street
750100752,14,https://wikidata.org/entity/Q187153,rue Didot,https://wikidata.org/entity/Q3447681,street
750046377,10,https://wikidata.org/entity/Q163948,rue Dieu,https://wikidata.org/entity/Q3447684,street
750155932,13,https://wikidata.org/entity/Q175129,rue Dieudonné-Costes,https://wikidata.org/entity/Q3447683,street
750068962,13,https://wikidata.org/entity/Q175129,rue Dieulafoy,https://wikidata.org/entity/Q3447685,street
750022849,5,https://wikidata.org/entity/Q238723,rue Dolomieu,https://wikidata.org/entity/Q3447687,street
750022852,5,https://wikidata.org/entity/Q238723,rue Domat,https://wikidata.org/entity/Q3447688,street
750110379,15,https://wikidata.org/entity/Q191066,rue Dombasle,https://wikidata.org/entity/Q3447689,street
750118835,15,https://wikidata.org/entity/Q191066,rue Dominique-Pado,https://wikidata.org/entity/Q3447691,street
750121589,16,https://wikidata.org/entity/Q194420,rue Donizetti,https://wikidata.org/entity/Q3447693,street
750060529,12,https://wikidata.org/entity/Q171689,rue Dorian,https://wikidata.org/entity/Q3447694,street
750184253,13,https://wikidata.org/entity/Q175129,Rue Dorothea-Lange,https://wikidata.org/entity/Q88949387,street
750121608,16,https://wikidata.org/entity/Q194420,rue Dosne,https://wikidata.org/entity/Q3447696,street
750078380,18,https://wikidata.org/entity/Q200126,rue Doudeauville,https://wikidata.org/entity/Q3447697,street
750051778,11,https://wikidata.org/entity/Q169293,rue Dranem,https://wikidata.org/entity/Q3447704,street
750078440,18,https://wikidata.org/entity/Q200126,rue Drevet,https://wikidata.org/entity/Q3447703,street
750041291,9,https://wikidata.org/entity/Q275118,rue Drouot,https://wikidata.org/entity/Q3447707,street
750030293,7,https://wikidata.org/entity/Q259463,rue du Bac,https://wikidata.org/entity/Q1470209,street
750075633,18,https://wikidata.org/entity/Q200126,rue du Baigneur,https://wikidata.org/entity/Q3452108,street
750121615,16,https://wikidata.org/entity/Q194420,rue Duban,https://wikidata.org/entity/Q3447717,street
750066425,13,https://wikidata.org/entity/Q175129,rue du Banquier,https://wikidata.org/entity/Q3452113,street
750179592,17,https://wikidata.org/entity/Q197297,Rue du Bastion,https://wikidata.org/entity/Q42760526,street
750107805,15,https://wikidata.org/entity/Q191066,rue du Bessin,https://wikidata.org/entity/Q3452115,street
750158871,15,https://wikidata.org/entity/Q191066,rue du Bocage,https://wikidata.org/entity/Q3452117,street
750035187,8,https://wikidata.org/entity/Q270230,rue du Boccador,https://wikidata.org/entity/Q3452118,street
750120009,16,https://wikidata.org/entity/Q194420,rue du Bois-de-Boulogne,https://wikidata.org/entity/Q3452121,street
750169594,20,https://wikidata.org/entity/Q210720,rue du Borrégo,https://wikidata.org/entity/Q2410337,street
750000275,1,https://wikidata.org/entity/Q161741,rue du Bouloi,https://wikidata.org/entity/Q3452127,street
750120303,16,https://wikidata.org/entity/Q194420,rue du Bouquet-de-Longchamp,https://wikidata.org/entity/Q3452129,street
750006704,3,https://wikidata.org/entity/Q223140,rue du Bourg-l'Abbé,https://wikidata.org/entity/Q3452132,street
750009787,4,https://wikidata.org/entity/Q230127,rue du Bourg-Tibourg,https://wikidata.org/entity/Q3452130,street
750060564,12,https://wikidata.org/entity/Q171689,rue Dubrunfaut,https://wikidata.org/entity/Q3447719,street
750120380,16,https://wikidata.org/entity/Q194420,rue du Buis,https://wikidata.org/entity/Q3452133,street
750045804,10,https://wikidata.org/entity/Q163948,rue du Buisson-Saint-Louis,https://wikidata.org/entity/Q2391741,street
750078459,18,https://wikidata.org/entity/Q200126,rue Duc,https://wikidata.org/entity/Q3447721,street
750003631,2,https://wikidata.org/entity/Q209549,rue du Caire,https://wikidata.org/entity/Q3452138,street
750076247,18,https://wikidata.org/entity/Q200126,rue du Calvaire,https://wikidata.org/entity/Q3452141,street
750087039,20,https://wikidata.org/entity/Q210720,rue du Cambodge,https://wikidata.org/entity/Q3452142,street
750076284,18,https://wikidata.org/entity/Q200126,rue du Canada,https://wikidata.org/entity/Q3452143,street
750100812,14,https://wikidata.org/entity/Q187153,rue du Cange,https://wikidata.org/entity/Q3452145,street
750026604,6,https://wikidata.org/entity/Q245546,rue du Canivet,https://wikidata.org/entity/Q3452146,street
750087102,20,https://wikidata.org/entity/Q210720,rue du Capitaine-Ferber,https://wikidata.org/entity/Q3452148,street
750132184,17,https://wikidata.org/entity/Q197297,rue du Capitaine-Lagache,https://wikidata.org/entity/Q3452149,street
750076288,18,https://wikidata.org/entity/Q200126,rue du Capitaine-Madon,https://wikidata.org/entity/Q3452150,street
750087130,20,https://wikidata.org/entity/Q210720,rue du Capitaine-Marchal,https://wikidata.org/entity/Q2423151,street
750360301,15,https://wikidata.org/entity/Q191066,rue du Capitaine-Ménard,https://wikidata.org/entity/Q3452151,street
750120397,16,https://wikidata.org/entity/Q194420,rue du Capitaine-Olchanski,https://wikidata.org/entity/Q3452152,street
750108469,15,https://wikidata.org/entity/Q191066,rue du Capitaine-Scott,https://wikidata.org/entity/Q3452153,street
750087170,20,https://wikidata.org/entity/Q210720,rue du Capitaine-Tarron,https://wikidata.org/entity/Q3452154,street
750132193,17,https://wikidata.org/entity/Q197297,rue du Caporal-Peugeot,https://wikidata.org/entity/Q3452156,street
750152829,18,https://wikidata.org/entity/Q200126,rue du Cardinal-Dubois,https://wikidata.org/entity/Q3452157,street
750162042,18,https://wikidata.org/entity/Q200126,rue du Cardinal-Guibert,https://wikidata.org/entity/Q3452158,street
750022325,5,https://wikidata.org/entity/Q238723,rue du Cardinal-Lemoine,https://wikidata.org/entity/Q3452159,street
750058670,12,https://wikidata.org/entity/Q171689,rue du Chaffault,https://wikidata.org/entity/Q3452161,street
750045935,10,https://wikidata.org/entity/Q163948,rue du Chalet,https://wikidata.org/entity/Q3452162,street
750067482,13,https://wikidata.org/entity/Q175129,rue du Champ-de-l'Alouette,https://wikidata.org/entity/Q3452164,street
750159523,7,https://wikidata.org/entity/Q259463,rue du Champ-de-Mars,https://wikidata.org/entity/Q3452163,street
750169436,12,https://wikidata.org/entity/Q171689,rue du Charolais,https://wikidata.org/entity/Q3452165,street
750099850,14,https://wikidata.org/entity/Q187153,rue du Château,https://wikidata.org/entity/Q3452186,street
750045996,10,https://wikidata.org/entity/Q163948,rue du Château-d'Eau,https://wikidata.org/entity/Q3452180,street
750046108,10,https://wikidata.org/entity/Q163948,rue du Château-Landon,https://wikidata.org/entity/Q3452179,street
750158140,5,https://wikidata.org/entity/Q238723,rue du Chat-qui-Pêche,https://wikidata.org/entity/Q3452170,street
750069202,13,https://wikidata.org/entity/Q175129,rue Duchefdelaville,https://wikidata.org/entity/Q3447720,street
750184949,19,https://wikidata.org/entity/Q204622,rue du Chemin-de-Fer,https://wikidata.org/entity/Q3452169,street
750051387,11,https://wikidata.org/entity/Q169293,rue du Chemin-Vert,https://wikidata.org/entity/Q3452168,street
750087581,20,https://wikidata.org/entity/Q210720,rue du Cher,https://wikidata.org/entity/Q3452171,street
750026694,6,https://wikidata.org/entity/Q245546,rue du Cherche-Midi,https://wikidata.org/entity/Q3452174,street
750067935,13,https://wikidata.org/entity/Q175129,rue du Chevaleret,https://wikidata.org/entity/Q3452173,street
750077295,18,https://wikidata.org/entity/Q200126,rue du Chevalier-de-La-Barre,https://wikidata.org/entity/Q3452175,street
750156514,1,https://wikidata.org/entity/Q161741,Rue du Chevalier-de-Saint-George,https://wikidata.org/entity/Q3452176,street
750051497,11,https://wikidata.org/entity/Q169293,rue du Chevet,https://wikidata.org/entity/Q3452177,street
750022454,5,https://wikidata.org/entity/Q238723,rue du Cimetière-Saint-Benoist,https://wikidata.org/entity/Q3452189,street
750035531,8,https://wikidata.org/entity/Q270230,rue du Cirque,https://wikidata.org/entity/Q3452194,street
750010032,4,https://wikidata.org/entity/Q230127,rue du Cloître-Notre-Dame,https://wikidata.org/entity/Q3452198,street
750158200,4,https://wikidata.org/entity/Q230127,rue du Cloître-Saint-Merri,https://wikidata.org/entity/Q3452199,street
750087683,20,https://wikidata.org/entity/Q210720,rue du Clos,https://wikidata.org/entity/Q3452196,street
750109109,15,https://wikidata.org/entity/Q191066,rue du Clos-Feuquières,https://wikidata.org/entity/Q3452197,street
750035598,8,https://wikidata.org/entity/Q270230,rue du Colisée,https://wikidata.org/entity/Q3452200,street
750109131,15,https://wikidata.org/entity/Q191066,rue du Colonel-Colonna-d'Ornano,https://wikidata.org/entity/Q3452202,street
750031064,7,https://wikidata.org/entity/Q259463,rue du Colonel-Combes,https://wikidata.org/entity/Q3452203,street
750068366,13,https://wikidata.org/entity/Q175129,rue du Colonel-Dominé,https://wikidata.org/entity/Q3452205,street
750000455,1,https://wikidata.org/entity/Q161741,rue du Colonel-Driant,https://wikidata.org/entity/Q3452207,street
750132963,17,https://wikidata.org/entity/Q197297,rue du Colonel-Manhès,https://wikidata.org/entity/Q3452208,street
750132973,17,https://wikidata.org/entity/Q197297,rue du Colonel-Moll,https://wikidata.org/entity/Q3452209,street
750100057,14,https://wikidata.org/entity/Q187153,rue du Colonel-Monteil,https://wikidata.org/entity/Q3452210,street
750059520,12,https://wikidata.org/entity/Q171689,rue du Colonel-Oudot,https://wikidata.org/entity/Q3452211,street
750109151,15,https://wikidata.org/entity/Q191066,rue du Colonel-Pierre-Avia,https://wikidata.org/entity/Q3452212,street
750059567,12,https://wikidata.org/entity/Q171689,rue du Colonel-Rozanoff,https://wikidata.org/entity/Q3452213,street
750151756,16,https://wikidata.org/entity/Q194420,rue du Commandant-Guilbaud,https://wikidata.org/entity/Q3452215,street
750087706,20,https://wikidata.org/entity/Q210720,rue du Commandant-L'Herminier,https://wikidata.org/entity/Q3452228,street
750051520,11,https://wikidata.org/entity/Q169293,rue du Commandant-Lamy,https://wikidata.org/entity/Q3452217,street
750159983,15,https://wikidata.org/entity/Q191066,rue du Commandant-Léandri,https://wikidata.org/entity/Q3452219,street
750121001,16,https://wikidata.org/entity/Q194420,rue du Commandant-Marchand,https://wikidata.org/entity/Q3452220,street
750046255,10,https://wikidata.org/entity/Q163948,rue du Commandant-Mortenol,https://wikidata.org/entity/Q3452222,street
750151305,14,https://wikidata.org/entity/Q187153,rue du Commandant-René-Mouchotte,https://wikidata.org/entity/Q3452224,street
750035652,8,https://wikidata.org/entity/Q270230,rue du Commandant-Rivière,https://wikidata.org/entity/Q3452225,street
750121006,16,https://wikidata.org/entity/Q194420,rue du Commandant-Schloesing,https://wikidata.org/entity/Q3452226,street
750100108,14,https://wikidata.org/entity/Q187153,rue du Commandeur,https://wikidata.org/entity/Q3452227,street
750109276,15,https://wikidata.org/entity/Q191066,rue du Commerce,https://wikidata.org/entity/Q3452232,street
750059617,12,https://wikidata.org/entity/Q171689,rue du Congo,https://wikidata.org/entity/Q3452233,street
750121029,16,https://wikidata.org/entity/Q194420,rue du Conseiller-Collignon,https://wikidata.org/entity/Q3452234,street
750041155,9,https://wikidata.org/entity/Q275118,rue du Conservatoire,https://wikidata.org/entity/Q3452235,street
750068455,13,https://wikidata.org/entity/Q175129,rue du Conventionnel-Chiappe,https://wikidata.org/entity/Q2413864,street
750109589,15,https://wikidata.org/entity/Q191066,rue du Cotentin,https://wikidata.org/entity/Q3452239,street
750100822,14,https://wikidata.org/entity/Q187153,rue Du Couédic,https://wikidata.org/entity/Q3447709,street
750003926,2,https://wikidata.org/entity/Q209549,rue du Croissant,https://wikidata.org/entity/Q2363605,street
750000580,1,https://wikidata.org/entity/Q161741,rue du Cygne,https://wikidata.org/entity/Q3452244,street
750051656,11,https://wikidata.org/entity/Q169293,rue du Dahomey,https://wikidata.org/entity/Q3452245,street
750133498,17,https://wikidata.org/entity/Q197297,rue du Débarcadère,https://wikidata.org/entity/Q3452291,street
750041192,9,https://wikidata.org/entity/Q275118,rue du Delta,https://wikidata.org/entity/Q3452246,street
750100592,14,https://wikidata.org/entity/Q187153,rue du Départ,https://wikidata.org/entity/Q3452292,street
750162859,18,https://wikidata.org/entity/Q200126,rue du Département,https://wikidata.org/entity/Q3452293,street
750147437,13,https://wikidata.org/entity/Q175129,rue du Dessous-des-Berges,https://wikidata.org/entity/Q3452247,street
750145788,13,https://wikidata.org/entity/Q175129,rue du Disque,https://wikidata.org/entity/Q3452250,street
750133682,17,https://wikidata.org/entity/Q197297,rue du Dobropol,https://wikidata.org/entity/Q3452248,street
750121493,16,https://wikidata.org/entity/Q194420,rue du Docteur-Blanche,https://wikidata.org/entity/Q3452255,street
750161864,13,https://wikidata.org/entity/Q175129,rue du Docteur-Bourneville,https://wikidata.org/entity/Q3452256,street
750069000,13,https://wikidata.org/entity/Q175129,rue du Docteur-Charles-Richet,https://wikidata.org/entity/Q3452257,street
750163918,15,https://wikidata.org/entity/Q191066,rue du Docteur-Finlay,https://wikidata.org/entity/Q3452258,street
750121514,16,https://wikidata.org/entity/Q194420,rue du Docteur-Germain-Sée,https://wikidata.org/entity/Q3452259,street
750060513,12,https://wikidata.org/entity/Q171689,rue du Docteur-Goujon,https://wikidata.org/entity/Q3452260,street
750133741,17,https://wikidata.org/entity/Q197297,rue du Docteur-Heulin,https://wikidata.org/entity/Q3452262,street
750110298,15,https://wikidata.org/entity/Q191066,rue du Docteur-Jacquemaire-Clemenceau,https://wikidata.org/entity/Q3452264,street
750088367,20,https://wikidata.org/entity/Q210720,rue du Docteur-Labbé,https://wikidata.org/entity/Q3452265,street
750015424,19,https://wikidata.org/entity/Q204622,rue du Docteur-Lamaze,https://wikidata.org/entity/Q3452266,street
750159094,8,https://wikidata.org/entity/Q270230,rue du Docteur Lancereaux,https://wikidata.org/entity/Q3452267,street
750069004,13,https://wikidata.org/entity/Q175129,rue du Docteur-Landouzy,https://wikidata.org/entity/Q3452268,street
750069015,13,https://wikidata.org/entity/Q175129,rue du Docteur-Laurent,https://wikidata.org/entity/Q3452269,street
750069027,13,https://wikidata.org/entity/Q175129,rue du Docteur-Lecène,https://wikidata.org/entity/Q2389633,street
750069040,13,https://wikidata.org/entity/Q175129,rue du Docteur-Leray,https://wikidata.org/entity/Q3452271,street
750069065,13,https://wikidata.org/entity/Q175129,rue du Docteur-Lucas-Championnière,https://wikidata.org/entity/Q3452273,street
750069081,13,https://wikidata.org/entity/Q175129,rue du Docteur-Magnan,https://wikidata.org/entity/Q3452275,street
